,시군구,도로명
1088,강동구,아리수로64길
1089,강동구,아리수로65길
1090,강동구,아리수로66길
1091,강동구,아리수로68길
1092,강동구,아리수로72길
1093,강동구,아리수로74길
1094,강동구,아리수로76길
1095,강동구,아리수로78길
1096,강동구,아리수로82길
1097,강동구,아리수로84길
1098,강동구,아리수로87가길
1099,강동구,아리수로87길
1100,강동구,아리수로91길
1101,강동구,아리수로93가길
1102,강동구,아리수로93길
1103,강동구,아리수로93나길
1104,강동구,아리수로93다길
1105,강동구,아리수로94길
1106,강동구,아리수로97길
1107,강동구,아리수로98길
1108,강동구,암사11길
1109,강동구,암사13길
1110,강동구,암사18길
1111,강동구,암사19길
1112,강동구,암사1가길
1113,강동구,암사1길
1114,강동구,암사5길
1115,강동구,암사길
1116,강동구,양재대로
1117,강동구,양재대로100길
1118,강동구,양재대로101길
1119,강동구,양재대로102가길
1120,강동구,양재대로102길
1121,강동구,양재대로103길
1122,강동구,양재대로109길
1123,강동구,양재대로110길
1124,강동구,양재대로111길
1125,강동구,양재대로112길
1126,강동구,양재대로113길
1127,강동구,양재대로114길
1128,강동구,양재대로115길
1129,강동구,양재대로116길
1130,강동구,양재대로117길
1131,강동구,양재대로121길
1132,강동구,양재대로122가길
1133,강동구,양재대로122길
1134,강동구,양재대로123길
1135,강동구,양재대로124길
1136,강동구,양재대로125길
1137,강동구,양재대로126길
1138,강동구,양재대로127길
1139,강동구,양재대로128길
1140,강동구,양재대로130길
1141,강동구,양재대로131가길
1142,강동구,양재대로131길
1143,강동구,양재대로133길
1144,강동구,양재대로134길
1145,강동구,양재대로135길
1146,강동구,양재대로136길
1147,강동구,양재대로138길
1148,강동구,양재대로141길
1149,강동구,양재대로143길
1150,강동구,양재대로145길
1151,강동구,양재대로147길
1152,강동구,양재대로151길
1153,강동구,양재대로156길
1154,강동구,양재대로81길
1155,강동구,양재대로83길
1156,강동구,양재대로84길
1157,강동구,양재대로85길
1158,강동구,양재대로87길
1159,강동구,양재대로88길
1160,강동구,양재대로89가길
1161,강동구,양재대로89길
1162,강동구,양재대로91가길
1163,강동구,양재대로91길
1164,강동구,양재대로91나길
1165,강동구,양재대로95길
1166,강동구,양재대로96길
1167,강동구,양재대로97길
1168,강동구,양재대로98길
1169,강동구,양재대로99길
1170,강동구,올림픽대로
1171,강동구,올림픽로
1172,강동구,올림픽로100길
1173,강동구,올림픽로104길
1174,강동구,올림픽로107길
1175,강동구,올림픽로108길
1176,강동구,올림픽로112길
1177,강동구,올림픽로48길
1178,강동구,올림픽로54길
1179,강동구,올림픽로58길
1180,강동구,올림픽로60길
1181,강동구,올림픽로62길
1182,강동구,올림픽로70길
1183,강동구,올림픽로71길
1184,강동구,올림픽로72길
1185,강동구,올림픽로76길
1186,강동구,올림픽로77길
1187,강동구,올림픽로78길
1188,강동구,올림픽로79길
1189,강동구,올림픽로80길
1190,강동구,올림픽로81길
1191,강동구,올림픽로83길
1192,강동구,올림픽로87길
1193,강동구,올림픽로88길
1194,강동구,올림픽로89길
1195,강동구,올림픽로91길
1196,강동구,올림픽로92길
1197,강동구,올림픽로93길
1198,강동구,올림픽로98가길
1199,강동구,올림픽로98길
1200,강동구,조정대로
1201,강동구,진황도로
1202,강동구,진황도로23길
1203,강동구,진황도로25길
1204,강동구,진황도로27가길
1205,강동구,진황도로27길
1206,강동구,진황도로27나길
1207,강동구,진황도로27다길
1208,강동구,진황도로27라길
1209,강동구,진황도로29길
1210,강동구,진황도로31길
1211,강동구,진황도로33길
1212,강동구,진황도로43길
1213,강동구,진황도로47길
1214,강동구,진황도로49길
1215,강동구,진황도로61길
1216,강동구,진황도로68길
1217,강동구,천중로
1218,강동구,천중로11길
1219,강동구,천중로12길
1220,강동구,천중로14길
1221,강동구,천중로15가길
1222,강동구,천중로15길
1223,강동구,천중로15나길
1224,강동구,천중로16길
1225,강동구,천중로17길
1226,강동구,천중로18길
1227,강동구,천중로21길
1228,강동구,천중로23길
1229,강동구,천중로26길
1230,강동구,천중로27길
1231,강동구,천중로29길
1232,강동구,천중로2길
1233,강동구,천중로30길
1234,강동구,천중로31길
1235,강동구,천중로32길
1236,강동구,천중로33길
1237,강동구,천중로34길
1238,강동구,천중로35가길
1239,강동구,천중로35길
1240,강동구,천중로35나길
1241,강동구,천중로38가길
1242,강동구,천중로38길
1243,강동구,천중로39길
1244,강동구,천중로3길
1245,강동구,천중로40길
1246,강동구,천중로42길
1247,강동구,천중로43길
1248,강동구,천중로44길
1249,강동구,천중로48길
1250,강동구,천중로49가길
1251,강동구,천중로49길
1252,강동구,천중로50길
1253,강동구,천중로51길
1254,강동구,천중로52길
1255,강동구,천중로53길
1256,강동구,천중로54길
1257,강동구,천중로55길
1258,강동구,천중로56길
1259,강동구,천중로5길
1260,강동구,천중로9길
1261,강동구,천호대로
1262,강동구,천호대로151길
1263,강동구,천호대로155길
1264,강동구,천호대로157길
1265,강동구,천호대로158길
1266,강동구,천호대로159길
1267,강동구,천호대로161길
1268,강동구,천호대로162가길
1269,강동구,천호대로162길
1270,강동구,천호대로163길
1271,강동구,천호대로164길
1272,강동구,천호대로167길
1273,강동구,천호대로168가길
1274,강동구,천호대로168길
1275,강동구,천호대로168나길
1276,강동구,천호대로168다길
1277,강동구,천호대로168라길
1278,강동구,천호대로170길
1279,강동구,천호대로173길
1280,강동구,천호대로174길
1281,강동구,천호대로175길
1282,강동구,천호대로176길
1283,강동구,천호대로177길
1284,강동구,천호대로182길
1285,강동구,천호대로185길
1286,강동구,천호대로186길
1287,강동구,천호대로187길
1288,강동구,천호대로188길
1289,강동구,천호대로189길
1290,강동구,천호대로191길
1291,강동구,천호대로193길
1292,강동구,천호대로197길
1293,강동구,천호대로198길
1294,강동구,천호대로199길
1295,강동구,천호대로200길
1296,강동구,천호대로201길
1297,강동구,천호대로203길
1298,강동구,천호대로206길
1299,강동구,천호대로213길
1300,강동구,천호대로219가길
1301,강동구,천호대로219길
1302,강동구,천호대로219나길
1303,강동구,천호대로219다길
1304,강동구,천호대로221길
1305,강동구,천호옛10길
1306,강동구,천호옛12길
1307,강동구,천호옛14길
1308,강동구,천호옛17길
1309,강동구,천호옛6길
1310,강동구,천호옛8길
1311,강동구,천호옛길
1312,강동구,청뜰로
1313,강동구,초광로
1314,강동구,초광로294번길
1315,강동구,풍산로
1316,강동구,풍성로
1317,강동구,풍성로35길
1318,강동구,풍성로37가길
1319,강동구,풍성로37길
1320,강동구,풍성로38길
1321,강동구,풍성로39길
1322,강동구,풍성로41길
1323,강동구,풍성로42길
1324,강동구,풍성로45길
1325,강동구,풍성로51길
1326,강동구,풍성로52길
1327,강동구,풍성로53길
1328,강동구,풍성로54길
1329,강동구,풍성로55길
1330,강동구,풍성로56길
1331,강동구,풍성로57길
1332,강동구,풍성로58길
1333,강동구,풍성로61길
1334,강동구,풍성로63길
1335,강동구,풍성로65길
1336,강동구,풍성로67길
1337,강동구,풍성로73길
1338,강북구,4.19로
1339,강북구,4.19로11길
1340,강북구,4.19로12길
1341,강북구,4.19로13길
1342,강북구,4.19로17길
1343,강북구,4.19로1길
1344,강북구,4.19로20길
1345,강북구,4.19로21길
1346,강북구,4.19로23길
1347,강북구,4.19로25길
1348,강북구,4.19로27길
1349,강북구,4.19로28길
1350,강북구,4.19로29길
1351,강북구,4.19로2길
1352,강북구,4.19로30길
1353,강북구,4.19로31길
1354,강북구,4.19로32길
1355,강북구,4.19로8길
1356,강북구,4.19로9가길
1357,강북구,4.19로9길
1358,강북구,노해로
1359,강북구,노해로11길
1360,강북구,노해로13길
1361,강북구,노해로14길
1362,강북구,노해로15길
1363,강북구,노해로17길
1364,강북구,노해로19길
1365,강북구,노해로21길
1366,강북구,노해로22길
1367,강북구,노해로23길
1368,강북구,노해로25길
1369,강북구,노해로26가길
1370,강북구,노해로26길
1371,강북구,노해로27길
1372,강북구,노해로29길
1373,강북구,노해로32길
1374,강북구,노해로33가길
1375,강북구,노해로33길
1376,강북구,노해로33나길
1377,강북구,노해로33다길
1378,강북구,노해로35가길
1379,강북구,노해로35길
1380,강북구,노해로36길
1381,강북구,노해로3길
1382,강북구,노해로7가길
1383,강북구,노해로7길
1384,강북구,노해로8가길
1385,강북구,노해로8길
1386,강북구,노해로9가길
1387,강북구,노해로9길
1388,강북구,노해로9나길
1389,강북구,덕릉로
1390,강북구,덕릉로10길
1391,강북구,덕릉로12길
1392,강북구,덕릉로19길
1393,강북구,덕릉로23길
1394,강북구,덕릉로24길
1395,강북구,덕릉로26길
1396,강북구,덕릉로28길
1397,강북구,덕릉로30길
1398,강북구,덕릉로32길
1399,강북구,덕릉로36길
1400,강북구,덕릉로3길
1401,강북구,덕릉로40가길
1402,강북구,덕릉로40길
1403,강북구,덕릉로40나길
1404,강북구,덕릉로40다길
1405,강북구,덕릉로40라길
1406,강북구,덕릉로41길
1407,강북구,덕릉로42길
1408,강북구,덕릉로44길
1409,강북구,덕릉로48길
1410,강북구,덕릉로51가길
1411,강북구,덕릉로51길
1412,강북구,덕릉로52길
1413,강북구,덕릉로5길
1414,강북구,덕릉로7길
1415,강북구,덕릉로8길
1416,강북구,덕릉로9길
1417,강북구,도봉로
1418,강북구,도봉로101길
1419,강북구,도봉로102길
1420,강북구,도봉로10가길
1421,강북구,도봉로10길
1422,강북구,도봉로10나길
1423,강북구,도봉로10다길
1424,강북구,도봉로10라길
1425,강북구,도봉로13가길
1426,강북구,도봉로13길
1427,강북구,도봉로13나길
1428,강북구,도봉로14길
1429,강북구,도봉로15길
1430,강북구,도봉로16길
1431,강북구,도봉로18가길
1432,강북구,도봉로18길
1433,강북구,도봉로18나길
1434,강북구,도봉로18다길
1435,강북구,도봉로18라길
1436,강북구,도봉로19길
1437,강북구,도봉로20가길
1438,강북구,도봉로20길
1439,강북구,도봉로20나길
1440,강북구,도봉로21길
1441,강북구,도봉로22길
1442,강북구,도봉로23가길
1443,강북구,도봉로23길
1444,강북구,도봉로23나길
1445,강북구,도봉로24길
1446,강북구,도봉로25길
1447,강북구,도봉로26길
1448,강북구,도봉로27길
1449,강북구,도봉로28가길
1450,강북구,도봉로28길
1451,강북구,도봉로28나길
1452,강북구,도봉로29길
1453,강북구,도봉로30길
1454,강북구,도봉로31길
1455,강북구,도봉로32길
1456,강북구,도봉로33길
1457,강북구,도봉로34길
1458,강북구,도봉로35길
1459,강북구,도봉로36길
1460,강북구,도봉로37길
1461,강북구,도봉로38길
1462,강북구,도봉로39길
1463,강북구,도봉로41길
1464,강북구,도봉로45길
1465,강북구,도봉로46길
1466,강북구,도봉로47길
1467,강북구,도봉로49길
